season,round,url,raceName,Circuit,date,time,FirstPractice,SecondPractice,ThirdPractice,Qualifying
2018,11,https://en.wikipedia.org/wiki/2018_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'https://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",2018-07-22,13:10:00Z,{'date': '2018-07-20'},{'date': '2018-07-20'},{'date': '2018-07-21'},{'date': '2018-07-21'}
2018,12,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,Hungarian Grand Prix,"{'circuitId': 'hungaroring', 'url': 'https://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",2018-07-29,13:10:00Z,{'date': '2018-07-27'},{'date': '2018-07-27'},{'date': '2018-07-28'},{'date': '2018-07-28'}
2018,13,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",2018-08-26,13:10:00Z,{'date': '2018-08-24'},{'date': '2018-08-24'},{'date': '2018-08-25'},{'date': '2018-08-25'}
2018,14,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'https://en.wikipedia.org/wiki/Monza_Circuit', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.615599999999986', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",2018-09-02,13:10:00Z,{'date': '2018-08-31'},{'date': '2018-08-31'},{'date': '2018-09-01'},{'date': '2018-09-01'}
2018,15,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,Singapore Grand Prix,"{'circuitId': 'marina_bay', 'url': 'https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",2018-09-16,12:10:00Z,{'date': '2018-09-14'},{'date': '2018-09-14'},{'date': '2018-09-15'},{'date': '2018-09-15'}
2018,16,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,Russian Grand Prix,"{'circuitId': 'sochi', 'url': 'https://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",2018-09-30,11:10:00Z,{'date': '2018-09-28'},{'date': '2018-09-28'},{'date': '2018-09-29'},{'date': '2018-09-29'}
2018,17,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,Japanese Grand Prix,"{'circuitId': 'suzuka', 'url': 'https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.843100000000014', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",2018-10-07,05:10:00Z,{'date': '2018-10-05'},{'date': '2018-10-05'},{'date': '2018-10-06'},{'date': '2018-10-06'}
2018,18,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'americas', 'url': 'https://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",2018-10-21,18:10:00Z,{'date': '2018-10-19'},{'date': '2018-10-19'},{'date': '2018-10-20'},{'date': '2018-10-20'}
2018,19,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,Mexican Grand Prix,"{'circuitId': 'rodriguez', 'url': 'https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",2018-10-28,19:10:00Z,{'date': '2018-10-26'},{'date': '2018-10-26'},{'date': '2018-10-27'},{'date': '2018-10-27'}
2018,20,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'interlagos', 'url': 'https://en.wikipedia.org/wiki/Interlagos_Circuit', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.69969999999999', 'locality': 'São Paulo', 'country': 'Brazil'}}",2018-11-11,17:10:00Z,{'date': '2018-11-09'},{'date': '2018-11-09'},{'date': '2018-11-10'},{'date': '2018-11-10'}
2018,21,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,"{'circuitId': 'yas_marina', 'url': 'https://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",2018-11-25,13:10:00Z,{'date': '2018-11-23'},{'date': '2018-11-23'},{'date': '2018-11-24'},{'date': '2018-11-24'}
